object_id,total_tender_awarded_value
10-206-01073,138651000.0
10-207-01097,340491209.0
10-208-01109,65578073.0
10-209-01116,99338609.0
10-211-01137,0.0
10-212-01151,35021483.0
10-212-01156,2283932.0
10-213-01161,109092415.0
10-214-01173,61224069.0
10-215-01184,33913000.0
10-217-01224,55699000.0
10-218-01230,193988091.0
10-219-01258,148758.0
10-223-01322,8715033.0
10-223-01323,23195393.0
10-224-01340,14110976.0
10-225-01350,123453400.0
10-226-01358,55712021.0
10-227-01367,39609305.0
10-228-01372,13747200.0
10-230-01404,92369453.0
10-234-01471,7235300.0
10-235-01481,1601955000.0
10-236-01505,49496294.0
10-238-01527,15742331.0
