object_id,Immediate Measures_tenders_awarded_value
10-208-01109,7190157.0
10-211-01137,282718001.0
10-212-01151,59674309.0
10-214-01173,3421475445.0
10-215-01184,0.0
10-218-01230,5242269.0
10-223-01323,19901754.0
10-225-01350,31625330.0
10-226-01358,13959074.0
10-228-01374,14883350.0
10-230-01409,14230950.0
10-234-01471,55992735.0
10-235-01476,21055176.0
10-235-01481,3794653.0
10-236-01505,21292000.0
10-237-01512,34266573.0
10-238-01527,8626006.0
